pulse,alpha,beta,gamma,kappa
1,2.992342429386275,-0.06267672630722887,0.40798947078437975,1.477295755588587
2,1.6577974107281328,2.2317104655787654,-0.11963985316523754,0.11097349648098674
3,-2.1205889300926977,0.9453498055296251,-1.027708488336108,2.958842457155531
4,0.5405177901621598,-2.605059776043652,1.9570296967349459,-0.8090160487533435
5,2.4090693682637467,0.5605309297692697,2.197818303047164,0.46079966280969487
6,-2.5681904324125457,0.15245589846270702,2.941746579913288,-1.664020131356235
7,-0.9868668805810265,1.6125900671280842,0.6168240165008645,-1.0211604676057546
8,-2.5363450600691393,-1.2565497304754194,-1.9136066255523922,-1.0202146168501487
9,2.61662892636865,1.0924878318602844,-1.5264813334489353,-2.557634158723019
10,1.5833833719098442,-2.335994749088403,-2.1339793535031166,1.6074758947773577
