pulse,alpha,beta,gamma,kappa
1,0.6335638939802888,2.426517560343486,-0.5703725948198538,1.103673373971327
2,-0.212329263032082,-1.1222501935241007,-0.3443720272659126,0.5051215698556087
3,-1.7276868218172734,-1.3173512302436348,0.2183128575374725,-2.7987029345837215
4,1.950744146812994,-1.491773712021941,1.2491677614724004,-0.382107658586034
5,0.20146902232939917,1.6821917370568562,-1.3710218956267668,-2.160181366936384
6,0.16546222809738914,0.9161403772678358,2.5307553495822277,-2.0300344554287357
7,-0.491410170300443,-1.594049894069308,3.0085191835206238,1.3137798867431225
8,-1.0156072226448853,2.3175322009273027,-2.971747259347881,3.1344588722633335
9,-3.81508055930904e-09,-2.755335959500973e-09,-3.81508055930904e-09,7.524186658637272e-09
10,-3.81508055930904e-09,-2.755335959500973e-09,-3.81508055930904e-09,7.524186658637272e-09
