pulse,alpha,beta,gamma,kappa
1,1.437800869355838,-0.49214650602061666,-0.09509815875858615,-0.36127987225707464
2,2.101174566113966,0.51470064738152,-1.532443629743783,1.4186526869256983
3,-3.141378898794923,2.6204724325182323,0.4185659852835068,1.381009410593704
4,0.18546904266987724,-2.1708258143065358,0.8179941973559612,2.4897382424058008
5,2.831428834082301,0.7629310895632817,1.4727099889596247,-0.3689411811195456
6,-0.17532934357759128,2.046868684771089,-0.661266981625955,1.8427186152060728
7,-0.6984482557063393,0.6195570754909198,0.27306397511197855,0.11279633064095919
8,-1.2927062841650558,1.0564043464624449,-2.665425821893315,-0.3568172952989786
9,-2.2858328776710786,1.4290374562109018,1.352912659550786,0.554328352546212
10,2.161681718474623,-2.2140521889047373,3.05311840538342,-0.8774706340158052
